id,birth_year,gender,tenure,industry,occupation,org_size,household,metro_or_regional,time_q4_2020,time_q4_2020_1,time_rem_2021,pref_time_2021,pref_time_future,these_questions_are_about,in_the_past_6,how_often_do_you,how_often_would_you,does_your_employer_have,how_much_of_your,thinking_about_your_employer,thinking_about_your_employer_1,thinking_about_your_employer_2,thinking_about_your_employer_3,how_do_you_feel,org_encouraged,org_prepared,org_common,permission,collaboration,thinking_about_remote_working,thinking_about_remote_working_1,do_you_think_remote,who_is_most_supportive,org_encourage_future,org_support_future,choice_future,commute_time,think_about_your_experience,caring_time,family_time,think_about_your_experience_1,commute_time_1,think_about_your_experience_2,caring_time_1,family_time_1,think_about_your_experience_3,imagine_your_employer_offered,what_is_the_biggest,have_the_following_barriers,have_the_following_barriers_1,have_the_following_barriers_2,have_the_following_barriers_3,have_the_following_barriers_4,have_the_following_barriers_5,have_the_following_barriers_6,have_the_following_barriers_7,have_the_following_barriers_8,have_the_following_barriers_9,have_the_following_barriers_10,have_the_following_barriers_11,have_the_following_barriers_12,have_the_following_barriers_13,have_the_following_barriers_14,have_the_following_barriers_15,feel_better,more_active,feel_better_1,manages_people,do_employees_you_manage,mgmt_discretion,mgmt_retain,mgmt_recruit,team_collab,mgmt_ease_remote,mgmt_poor_performers,mgmt_prepared_remote,mgmt_focus_results,mgmt_contact,productivity,now_think_about_the,major_barrier1,major_barrier2,major_barrier3,minor_barrier1,minor_barrier2,minor_barrier3,age
1329,1980,male,more than 5 years,other services,"managers - chief executives, general managers and legislators",more than 200,couple with dependent children,regional,100% - i spent all of my time remote working,100% - all of my time,100% - i spent all of my time remote working,100% - all of my time,80%,yes,yes,100% - all of my time,100% - all of my time,yes,100% - all of my time,5,5,5,5,strongly positive,5,5,5,5,5,5,5,strongly positive,my direct manger(s),very likely,very likely,very likely,6.0,8.0,2.0,3.0,5.0,4.0,8.0,4.0,2.0,6.0,yes,0.45,significantly improved,significantly improved,significantly improved,significantly improved,significantly improved,significantly improved,significantly improved,significantly improved,significantly improved,significantly improved,significantly improved,significantly improved,significantly improved,significantly improved,significantly improved,significantly improved,5,5,5,yes,yes,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,im 40% more productive when working remotely,im 40% more productive when working remotely,interruptions,connectivity/internet issues,connectivity/internet issues,difficulty collaborating with remote colleagues,problems with audio-visual setup,difficulty innovating,41
1330,1984,female,more than 5 years,other services,"managers - chief executives, general managers and legislators",between 20 and 199,single person,regional,100% - i spent all of my time remote working,100% - all of my time,80%,90%,90%,yes,yes,80%,90%,no,,5,4,5,4,somewhat positive,4,4,5,5,5,4,2,somewhat positive,they are about the same,somewhat likely,somewhat likely,somewhat likely,2.0,9.0,1.0,4.0,8.0,0.0,8.0,1.0,7.0,8.0,no,,stayed about the same,stayed about the same,stayed about the same,significantly improved,stayed about the same,stayed about the same,somewhat worsened,somewhat worsened,stayed about the same,stayed about the same,somewhat improved,somewhat improved,somewhat improved,stayed about the same,somewhat improved,stayed about the same,5,5,2,yes,yes,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,im 20% more productive when working remotely,im 20% more productive when working remotely,difficulty collaborating with remote colleagues,lack of appropriate work and meeting spaces,connectivity/internet issues,lack of privacy,lack of privacy,difficulty innovating,37
1331,1990,male,more than 5 years,education and training,professionals - education professionals,between 20 and 199,couple with dependent children,regional,50% - i spent about half of my time remote working,50% - about half of my time,50% - i spent about half of my time remote working,50% - about half of my time,50% - about half of my time,no,no,,,no,,3,3,3,3,neither positive nor negative,3,3,3,3,3,3,3,neither positive nor negative,they are about the same,neither unlikely or likely,neither unlikely or likely,neither unlikely or likely,1.0,20.0,1.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,no,,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,3,3,3,no,,,,,,,,,,,im 50% more productive when working remotely (or more),,lack of privacy,lack of privacy,difficulty innovating,noisy work environment,connectivity/internet issues,interruptions,31
1332,1972,male,more than 5 years,public administration and safety,managers - specialist managers,more than 200,couple with dependent children,regional,50% - i spent about half of my time remote working,i would not have preferred to work remotely,50% - i spent about half of my time remote working,i would not have preferred to work remotely,i would prefer not to work remotely,no,yes,30%,30%,yes,50% - about half of my time,4,2,2,4,somewhat positive,4,2,4,4,2,4,4,somewhat negative,senior leadership,somewhat likely,somewhat likely,neither unlikely or likely,1.0,9.0,1.0,4.0,9.0,1.0,8.0,4.0,2.0,9.0,no,,stayed about the same,stayed about the same,somewhat improved,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,somewhat improved,somewhat worsened,somewhat improved,stayed about the same,stayed about the same,somewhat improved,somewhat improved,somewhat improved,3,2,4,yes,yes,5.0,4.0,3.0,2.0,2.0,1.0,2.0,4.0,3.0,im 30% less productive when working remotely,im 30% less productive when working remotely,difficulty collaborating with remote colleagues,connectivity/internet issues,connectivity/internet issues,interruptions,problems with audio-visual setup,interruptions,49
1333,1961,female,more than 5 years,"transport, postal and warehousing",clerical and administrative workers - personal assistants and secretaries,more than 200,couple with no dependent children,regional,100% - i spent all of my time remote working,70%,80%,60%,30%,yes,no,,,no,,5,3,4,2,somewhat positive,4,5,4,4,4,3,4,somewhat positive,they are about the same,somewhat likely,neither unlikely or likely,somewhat likely,1.5,8.0,2.5,4.0,8.0,1.0,8.0,2.0,4.0,9.0,no,,somewhat improved,stayed about the same,stayed about the same,somewhat improved,not a barrier for me,somewhat worsened,not a barrier for me,not a barrier for me,stayed about the same,not a barrier for me,somewhat improved,stayed about the same,not a barrier for me,somewhat improved,stayed about the same,stayed about the same,4,2,4,no,,,,,,,,,,,im 10% more productive when working remotely,,,,,,,,60
1334,1976,male,more than 5 years,"professional, scientific and technical","professionals - design, engineering, science and transport professionals",more than 200,single person,regional,80%,100% - all of my time,50% - i spent about half of my time remote working,100% - all of my time,80%,yes,yes,50% - about half of my time,less than 10% of my time,yes,60%,1,1,1,2,somewhat negative,2,2,4,2,4,3,1,somewhat negative,my direct manger(s),very unlikely,very unlikely,very unlikely,2.0,9.0,4.0,2.0,7.0,0.0,9.0,4.0,4.0,7.0,no,,significantly worsened,stayed about the same,stayed about the same,stayed about the same,significantly worsened,somewhat worsened,stayed about the same,significantly worsened,stayed about the same,stayed about the same,somewhat worsened,significantly worsened,significantly worsened,stayed about the same,stayed about the same,stayed about the same,4,3,1,yes,yes,3.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,im 20% more productive when working remotely,im 20% more productive when working remotely,interruptions,problems with audio-visual setup,interruptions,difficulty collaborating with remote colleagues,connectivity/internet issues,connectivity/internet issues,45
1335,1957,male,more than 5 years,"agriculture, forestry and fishing",managers - farmers and farm managers,between 5 and 19,single person,regional,40%,50% - about half of my time,40%,50% - about half of my time,50% - about half of my time,yes,yes,20%,20%,yes,50% - about half of my time,2,2,2,2,somewhat positive,4,4,4,5,5,2,4,somewhat positive,senior leadership,neither unlikely or likely,neither unlikely or likely,somewhat likely,1.0,9.0,2.0,4.0,8.0,0.0,10.0,2.0,5.0,7.0,no,,stayed about the same,somewhat improved,somewhat improved,stayed about the same,stayed about the same,stayed about the same,stayed about the same,somewhat improved,somewhat improved,stayed about the same,somewhat improved,stayed about the same,stayed about the same,stayed about the same,stayed about the same,somewhat improved,3,4,5,no,,,,,,,,,,,my productivity is about same when i work remotely,,interruptions,lack of appropriate work and meeting spaces,interruptions,difficulty collaborating with remote colleagues,problems with audio-visual setup,difficulty innovating,64
1336,1968,female,between 1 and 5 years,health care and social assistance,community and personal service workers - carers and aides,between 5 and 19,one parent family with dependent children,regional,30%,50% - about half of my time,20%,50% - about half of my time,20%,yes,yes,20%,50% - about half of my time,yes,50% - about half of my time,5,3,3,5,strongly positive,4,5,5,4,5,1,3,strongly positive,my direct manger(s),very likely,very likely,very likely,3.0,8.0,3.0,2.0,8.0,3.0,8.0,2.0,3.0,8.0,no,,somewhat worsened,significantly worsened,stayed about the same,somewhat worsened,stayed about the same,somewhat worsened,significantly worsened,significantly worsened,not a barrier for me,stayed about the same,stayed about the same,stayed about the same,somewhat worsened,not a barrier for me,stayed about the same,stayed about the same,5,5,4,yes,yes,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,im 50% more productive when working remotely (or more),im 50% more productive when working remotely (or more),,,,,,,53
1337,1975,female,more than 5 years,retail trade,clerical and administrative workers - clerical and office support workers,between 5 and 19,single person,regional,50% - i spent about half of my time remote working,50% - about half of my time,50% - i spent about half of my time remote working,50% - about half of my time,50% - about half of my time,no,yes,50% - about half of my time,50% - about half of my time,no,,4,4,4,3,strongly positive,4,4,3,3,3,1,2,strongly positive,they are about the same,very likely,very likely,neither unlikely or likely,0.5,10.0,2.5,3.0,8.0,1.0,10.0,2.0,3.0,8.0,no,,not a barrier for me,significantly worsened,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,somewhat improved,not a barrier for me,stayed about the same,stayed about the same,significantly improved,not a barrier for me,stayed about the same,not a barrier for me,significantly improved,4,5,4,yes,no,,,,,,,,,,my productivity is about same when i work remotely,my productivity is about same when i work remotely,,,,,,,46
1338,1989,female,more than 5 years,arts and recreation,"managers - hospitality, retail and service managers",between 20 and 199,group household,metro,90%,90%,80%,80%,60%,yes,yes,20%,20%,yes,100% - all of my time,3,4,4,4,somewhat positive,2,4,4,4,4,3,2,somewhat positive,my direct manger(s),somewhat likely,somewhat likely,somewhat likely,2.0,7.0,1.0,6.0,8.0,1.0,8.0,1.0,5.0,9.0,no,,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,stayed about the same,somewhat improved,somewhat worsened,not a barrier for me,not a barrier for me,somewhat improved,4,4,3,no,,,,,,,,,,,im 30% more productive when working remotely,,interruptions,lack of appropriate work and meeting spaces,interruptions,difficulty collaborating with remote colleagues,lack of privacy,difficulty innovating,32
1339,1987,female,more than 5 years,arts and recreation,professionals - arts and media professionals,more than 200,couple with no dependent children,metro,40%,80%,50% - i spent about half of my time remote working,50% - about half of my time,20%,yes,yes,20%,20%,yes,50% - about half of my time,4,4,4,4,somewhat positive,4,2,4,3,3,4,2,somewhat positive,they are about the same,somewhat unlikely,somewhat likely,somewhat likely,2.0,8.0,2.0,4.0,8.0,0.5,9.0,2.0,4.5,8.0,yes,0.05,stayed about the same,stayed about the same,significantly improved,somewhat improved,somewhat improved,significantly improved,stayed about the same,somewhat worsened,somewhat improved,somewhat improved,stayed about the same,stayed about the same,significantly improved,stayed about the same,somewhat improved,somewhat improved,4,4,4,no,,,,,,,,,,,im 20% more productive when working remotely,,difficulty collaborating with remote colleagues,connectivity/internet issues,connectivity/internet issues,noisy work environment,lack of appropriate work and meeting spaces,lack of appropriate work and meeting spaces,34
1340,1981,female,more than 5 years,"electricity, gas, water and waste",technicians and trades workers - automotive and engineering trades workers,between 20 and 199,couple with no dependent children,regional,50% - i spent about half of my time remote working,70%,60%,70%,60%,yes,no,,,no,,4,4,5,5,strongly positive,4,4,5,4,5,4,5,strongly positive,my direct manger(s),somewhat likely,very likely,very likely,3.0,8.0,1.0,2.0,10.0,2.5,7.5,4.0,2.0,8.0,no,,significantly improved,somewhat improved,significantly improved,somewhat improved,significantly improved,somewhat improved,somewhat improved,significantly improved,somewhat improved,stayed about the same,somewhat improved,significantly improved,somewhat improved,somewhat improved,stayed about the same,significantly improved,4,4,5,no,,,,,,,,,,,im 30% more productive when working remotely,,noisy work environment,connectivity/internet issues,difficulty innovating,interruptions,problems with audio-visual setup,connectivity/internet issues,40
1341,1979,male,more than 5 years,information media and telecommunications,professionals - ict professionals,more than 200,couple with dependent children,metro,100% - i spent all of my time remote working,100% - all of my time,100% - i spent all of my time remote working,100% - all of my time,50% - about half of my time,yes,no,,,no,,4,4,4,4,somewhat positive,4,4,4,4,4,3,3,somewhat positive,they are about the same,somewhat likely,somewhat likely,somewhat likely,2.0,7.0,1.0,4.0,10.0,0.0,9.0,1.0,4.0,10.0,no,,not a barrier for me,stayed about the same,somewhat improved,stayed about the same,stayed about the same,stayed about the same,somewhat worsened,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,somewhat improved,somewhat worsened,4,4,4,no,,,,,,,,,,,im 20% more productive when working remotely,,,,,,,,42
1342,1977,male,between 1 and 5 years,administrative and support,"professionals - business, human resource and marketing professionals",more than 200,couple with dependent children,metro,100% - i spent all of my time remote working,100% - all of my time,90%,100% - all of my time,90%,yes,yes,less than 10% of my time,less than 10% of my time,no,,5,5,5,4,strongly positive,5,5,4,5,5,3,2,strongly positive,my direct manger(s),very likely,very likely,very likely,2.5,9.0,4.5,1.0,7.0,0.0,9.5,4.5,1.0,9.0,no,,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,somewhat improved,stayed about the same,stayed about the same,stayed about the same,somewhat improved,stayed about the same,stayed about the same,stayed about the same,somewhat improved,5,5,3,yes,yes,4.0,5.0,4.0,4.0,2.0,1.0,4.0,4.0,4.0,im 40% more productive when working remotely,im 40% more productive when working remotely,,,,,,,44
1343,1979,male,more than 5 years,other services,managers - specialist managers,more than 200,couple with dependent children,metro,less than 10% of my time,20%,10%,20%,20%,yes,yes,less than 10% of my time,10%,unsure,,4,4,4,4,somewhat positive,4,4,4,4,4,1,4,somewhat positive,they are about the same,neither unlikely or likely,neither unlikely or likely,neither unlikely or likely,1.0,8.0,2.0,4.0,9.0,0.5,7.5,3.0,4.0,9.0,no,,stayed about the same,stayed about the same,somewhat improved,stayed about the same,stayed about the same,stayed about the same,somewhat worsened,somewhat worsened,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,somewhat improved,stayed about the same,3,4,4,no,,,,,,,,,,,im 30% more productive when working remotely,,noisy work environment,problems with audio-visual setup,difficulty innovating,lack of privacy,connectivity/internet issues,connectivity/internet issues,42
1344,1977,male,more than 5 years,information media and telecommunications,"managers - chief executives, general managers and legislators",between 20 and 199,one parent family with dependent children,metro,90%,90%,90%,90%,90%,yes,yes,70%,50% - about half of my time,yes,50% - about half of my time,3,3,3,3,neither positive nor negative,3,3,3,3,3,3,3,neither positive nor negative,my direct manger(s),neither unlikely or likely,neither unlikely or likely,neither unlikely or likely,3.0,7.0,5.0,3.0,6.0,1.0,7.0,3.0,4.0,9.0,no,,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,3,3,3,yes,yes,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,im 50% more productive when working remotely (or more),im 50% more productive when working remotely (or more),,,,,,,44
1345,1980,male,more than 5 years,information media and telecommunications,"managers - chief executives, general managers and legislators",between 5 and 19,couple with dependent children,metro,90%,90%,90%,90%,60%,yes,yes,90%,50% - about half of my time,no,,4,5,5,3,strongly positive,4,4,4,5,4,3,1,neither positive nor negative,they are about the same,somewhat likely,very likely,neither unlikely or likely,1.0,9.0,2.0,5.0,7.0,0.0,10.0,3.0,4.0,7.0,no,,somewhat improved,stayed about the same,stayed about the same,somewhat worsened,stayed about the same,stayed about the same,somewhat worsened,somewhat improved,stayed about the same,not a barrier for me,somewhat improved,somewhat worsened,stayed about the same,somewhat improved,stayed about the same,stayed about the same,3,2,4,yes,yes,5.0,4.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,im 30% more productive when working remotely,im 30% more productive when working remotely,noisy work environment,lack of appropriate work and meeting spaces,interruptions,lack of privacy,lack of privacy,difficulty innovating,41
1346,2000,female,between 6 and 12 months,retail trade,community and personal service workers - health and welfare support workers,between 20 and 199,couple with dependent children,metro,20%,less than 10% of my time,30%,less than 10% of my time,less than 10% of my time,yes,no,,,yes,less than 10% of my time,5,5,5,5,strongly positive,3,5,3,5,5,1,3,somewhat positive,they are about the same,neither unlikely or likely,neither unlikely or likely,neither unlikely or likely,0.0,12.0,2.0,2.0,8.0,0.0,8.0,2.0,6.0,8.0,no,,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,3,3,3,no,,,,,,,,,,,my productivity is about same when i work remotely,,,,,,,,21
1347,1977,female,more than 5 years,health care and social assistance,professionals - health professionals,more than 200,couple with dependent children,metro,less than 10% of my time,less than 10% of my time,10%,20%,less than 10% of my time,no,no,,,no,,4,4,5,3,somewhat positive,4,3,5,5,5,3,4,somewhat positive,senior leadership,very likely,somewhat likely,neither unlikely or likely,1.0,8.0,4.0,3.0,8.0,1.0,8.0,4.0,3.0,8.0,no,,stayed about the same,somewhat improved,somewhat improved,stayed about the same,significantly improved,somewhat improved,somewhat improved,somewhat improved,significantly improved,significantly improved,stayed about the same,somewhat improved,somewhat improved,somewhat improved,stayed about the same,somewhat improved,3,5,4,yes,no,,,,,,,,,,im 30% more productive when working remotely,im 30% more productive when working remotely,lack of privacy,lack of appropriate work and meeting spaces,connectivity/internet issues,interruptions,connectivity/internet issues,difficulty innovating,44
1348,1981,male,between 1 and 5 years,construction,"managers - chief executives, general managers and legislators",more than 200,couple with dependent children,regional,50% - i spent about half of my time remote working,50% - about half of my time,50% - i spent about half of my time remote working,50% - about half of my time,50% - about half of my time,yes,yes,50% - about half of my time,50% - about half of my time,no,,4,4,5,5,strongly positive,3,2,2,4,2,3,4,somewhat positive,they are about the same,somewhat unlikely,neither unlikely or likely,neither unlikely or likely,4.0,8.0,2.0,3.0,7.0,1.0,9.0,2.0,4.0,8.0,no,,significantly improved,somewhat improved,stayed about the same,somewhat worsened,stayed about the same,stayed about the same,somewhat worsened,stayed about the same,stayed about the same,stayed about the same,somewhat worsened,somewhat improved,stayed about the same,stayed about the same,somewhat worsened,stayed about the same,4,4,4,yes,yes,4.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,im 20% more productive when working remotely,im 20% more productive when working remotely,,,,,,,40
1349,1983,female,between 1 and 5 years,education and training,"managers - chief executives, general managers and legislators",between 20 and 199,couple with dependent children,metro,20%,20%,20%,20%,20%,yes,yes,20%,20%,yes,20%,4,4,3,3,somewhat positive,3,4,4,4,4,3,4,somewhat positive,senior leadership,very likely,somewhat likely,somewhat likely,4.0,8.0,2.0,2.0,8.0,4.0,8.0,2.0,2.0,8.0,no,,somewhat improved,significantly improved,significantly improved,somewhat improved,somewhat improved,significantly improved,significantly improved,somewhat improved,somewhat improved,significantly improved,significantly improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,somewhat improved,4,4,5,yes,yes,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,im 50% more productive when working remotely (or more),im 50% more productive when working remotely (or more),lack of privacy,problems with audio-visual setup,difficulty innovating,difficulty collaborating with remote colleagues,connectivity/internet issues,connectivity/internet issues,38
1350,1981,male,more than 5 years,financial and insurance,managers - farmers and farm managers,between 5 and 19,one parent family with dependent children,metro,less than 10% of my time,50% - about half of my time,60%,60%,less than 10% of my time,yes,yes,50% - about half of my time,40%,yes,100% - all of my time,3,4,3,3,neither positive nor negative,3,4,4,3,3,2,4,somewhat negative,they are about the same,neither unlikely or likely,neither unlikely or likely,somewhat likely,6.0,6.0,2.0,5.0,5.0,5.0,8.0,9.0,1.0,1.0,no,,somewhat improved,significantly improved,somewhat improved,stayed about the same,somewhat worsened,somewhat improved,stayed about the same,somewhat improved,somewhat improved,somewhat worsened,stayed about the same,somewhat worsened,somewhat worsened,somewhat improved,stayed about the same,stayed about the same,4,3,5,yes,yes,4.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,im 10% more productive when working remotely,im 10% more productive when working remotely,difficulty collaborating with remote colleagues,connectivity/internet issues,interruptions,lack of privacy,lack of appropriate work and meeting spaces,connectivity/internet issues,40
1351,1995,female,between 6 and 12 months,retail trade,clerical and administrative workers - clerical and office support workers,more than 200,group household,metro,100% - i spent all of my time remote working,100% - all of my time,100% - i spent all of my time remote working,80%,50% - about half of my time,yes,yes,20%,50% - about half of my time,yes,40%,5,1,5,5,somewhat positive,4,4,4,2,2,2,4,neither positive nor negative,senior leadership,somewhat unlikely,neither unlikely or likely,somewhat likely,1.5,7.5,2.0,5.0,8.0,0.75,7.5,3.0,4.7,8.0,yes,0.05,not a barrier for me,stayed about the same,stayed about the same,somewhat improved,stayed about the same,stayed about the same,stayed about the same,somewhat improved,somewhat improved,stayed about the same,stayed about the same,somewhat worsened,significantly improved,stayed about the same,somewhat improved,significantly improved,3,3,3,no,,,,,,,,,,,my productivity is about same when i work remotely,,,,,,,,26
1352,1982,male,more than 5 years,financial and insurance,"professionals - business, human resource and marketing professionals",more than 200,single person,metro,100% - i spent all of my time remote working,90%,100% - i spent all of my time remote working,90%,80%,yes,no,,,no,,5,5,5,2,strongly positive,3,5,5,5,4,3,5,strongly positive,they are about the same,neither unlikely or likely,somewhat likely,neither unlikely or likely,2.0,10.0,3.0,2.0,7.0,0.0,10.0,3.0,3.0,8.0,no,,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,significantly improved,not a barrier for me,not a barrier for me,significantly improved,3,5,3,no,,,,,,,,,,,my productivity is about same when i work remotely,,,,,,,,39
1353,1978,female,more than 5 years,"transport, postal and warehousing","professionals - business, human resource and marketing professionals",more than 200,couple with no dependent children,metro,90%,100% - all of my time,70%,100% - all of my time,100% - all of my time,yes,yes,60%,100% - all of my time,yes,60%,2,2,2,4,strongly negative,4,5,4,4,5,5,2,strongly positive,my direct manger(s),very unlikely,somewhat unlikely,very unlikely,3.0,9.0,2.0,2.0,8.0,0.0,9.0,2.0,5.0,8.0,no,,not a barrier for me,stayed about the same,somewhat improved,not a barrier for me,stayed about the same,not a barrier for me,not a barrier for me,significantly improved,stayed about the same,not a barrier for me,not a barrier for me,not a barrier for me,stayed about the same,not a barrier for me,not a barrier for me,not a barrier for me,5,3,1,yes,yes,4.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,5.0,im 50% more productive when working remotely (or more),im 50% more productive when working remotely (or more),noisy work environment,connectivity/internet issues,connectivity/internet issues,difficulty collaborating with remote colleagues,lack of appropriate work and meeting spaces,difficulty innovating,43
1354,1986,male,between 1 and 5 years,"professional, scientific and technical",professionals - ict professionals,more than 200,couple with no dependent children,metro,50% - i spent about half of my time remote working,40%,80%,90%,50% - about half of my time,yes,yes,less than 10% of my time,10%,no,,5,5,5,1,strongly positive,5,4,5,5,5,2,2,somewhat positive,they are about the same,very likely,very likely,somewhat likely,0.5,9.0,4.0,2.5,8.0,0.5,10.0,2.5,3.0,8.0,no,,stayed about the same,stayed about the same,somewhat improved,somewhat improved,stayed about the same,stayed about the same,somewhat worsened,somewhat improved,not a barrier for me,somewhat improved,not a barrier for me,somewhat worsened,not a barrier for me,not a barrier for me,not a barrier for me,somewhat worsened,3,4,4,yes,yes,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,im 20% more productive when working remotely,im 20% more productive when working remotely,lack of privacy,lack of appropriate work and meeting spaces,lack of appropriate work and meeting spaces,difficulty collaborating with remote colleagues,connectivity/internet issues,connectivity/internet issues,35
1355,1979,male,more than 5 years,information media and telecommunications,community and personal service workers - carers and aides,more than 200,couple with dependent children,metro,100% - i spent all of my time remote working,100% - all of my time,100% - i spent all of my time remote working,100% - all of my time,50% - about half of my time,yes,yes,50% - about half of my time,100% - all of my time,yes,100% - all of my time,5,4,4,5,strongly positive,5,5,4,4,5,4,5,strongly positive,they are about the same,somewhat likely,very likely,very likely,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,yes,0.24,significantly improved,somewhat improved,significantly improved,somewhat improved,significantly improved,somewhat improved,significantly improved,somewhat improved,significantly improved,significantly improved,somewhat improved,significantly improved,somewhat improved,somewhat improved,somewhat improved,significantly improved,4,5,5,yes,yes,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,im 50% less productive when working remotely (or worse),im 50% less productive when working remotely (or worse),,,,,,,42
1356,1985,male,between 1 and 5 years,financial and insurance,professionals - ict professionals,more than 200,couple with dependent children,metro,100% - i spent all of my time remote working,100% - all of my time,100% - i spent all of my time remote working,100% - all of my time,80%,yes,yes,less than 10% of my time,less than 10% of my time,no,,4,4,2,4,somewhat positive,4,2,4,4,4,1,4,somewhat positive,they are about the same,somewhat likely,neither unlikely or likely,somewhat likely,4.0,8.0,1.0,4.0,7.0,0.5,8.0,2.0,5.5,8.0,yes,0.05,somewhat improved,stayed about the same,stayed about the same,somewhat improved,stayed about the same,somewhat worsened,somewhat worsened,stayed about the same,stayed about the same,stayed about the same,somewhat improved,somewhat improved,stayed about the same,somewhat improved,somewhat improved,somewhat improved,4,4,3,yes,yes,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,4.0,im 10% more productive when working remotely,im 10% more productive when working remotely,,,,,,,36
1357,1979,male,more than 5 years,"professional, scientific and technical",professionals - ict professionals,more than 200,couple with dependent children,metro,100% - i spent all of my time remote working,100% - all of my time,100% - i spent all of my time remote working,100% - all of my time,100% - all of my time,yes,no,,,unsure,,4,4,4,4,strongly positive,5,5,5,5,5,2,4,strongly positive,they are about the same,somewhat unlikely,somewhat likely,somewhat likely,1.25,7.5,3.0,5.0,7.25,0.0,7.5,4.0,5.5,7.0,no,,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,stayed about the same,4,4,3,no,,,,,,,,,,,my productivity is about same when i work remotely,,,,,,,,42
1358,1977,male,more than 5 years,information media and telecommunications,professionals - ict professionals,between 5 and 19,couple with no dependent children,metro,rarely or never,i would not have preferred to work remotely,less than 10% of my time,i would not have preferred to work remotely,i would prefer not to work remotely,yes,no,,,no,,4,3,3,5,neither positive nor negative,3,3,3,3,3,3,3,neither positive nor negative,they are about the same,neither unlikely or likely,neither unlikely or likely,neither unlikely or likely,1.0,9.0,2.0,5.0,7.0,1.0,9.0,4.0,3.0,7.0,no,,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,not a barrier for me,stayed about the same,somewhat improved,stayed about the same,stayed about the same,stayed about the same,somewhat improved,stayed about the same,stayed about the same,3,3,3,no,,,,,,,,,,,my productivity is about same when i work remotely,,difficulty collaborating with remote colleagues,lack of appropriate work and meeting spaces,interruptions,noisy work environment,lack of privacy,connectivity/internet issues,44
